ticker,spread,setup_type,setup_family,setup_score,setup_tier,Setup,RejectClass,Reason,failed_conditions,spot,exp_date,dte,long_strike,short_strike,width,spread_mid,natural_price,estimated_slippage,fill_quality_score,liquidity_quality,spread_mid_width_pct,bs_spread,edge,pop,reward_risk,risk_adjusted_score,short_bid_ask_pct,long_bid_ask_pct,short_vol,short_oi,long_vol,long_oi,Setup_distance_to_ema8_pct,Setup_distance_to_ema21_pct,Setup_distance_to_ema8_atr,Setup_distance_to_ema21_atr,Setup_rs_5d,Setup_rs_20d,Setup_volume_ratio,Setup_atr_percent,regime_bullish,regime_bearish,regime_note,tp_spread_px,sl_spread_px,signal_reason,entry_rule,exit_rule,reject_class,setup_ok,status,exp_str,T,r,long_symbol,short_symbol,long_bid,long_ask,long_last,long_mid,long_mid_note,long_good_quote,long_iv,long_sigma_used,short_bid,short_ask,short_last,short_mid,short_mid_note,short_good_quote,short_iv,short_sigma_used,hist_vol,sigma_avg,bs_long,bs_short,long_d1,long_d2,long_delta,long_gamma,long_vega,long_theta,short_d1,short_d2,short_delta,short_gamma,short_vega,short_theta,spread_delta,spread_gamma,spread_vega,spread_theta,breakeven,max_profit,max_loss,take_profit_frac,debit_stop_loss_frac,credit_stop_loss_mult,time_stop_days,ema21_invalidation,Setup_setup_type,Setup_setup_family,Setup_setup_score,Setup_setup_tier,Setup_setup_points,Setup_failed_conditions,Setup_open,Setup_high,Setup_low,Setup_close,Setup_prev_close,Setup_ema8,Setup_ema21,Setup_ema50,Setup_ema200,Setup_ema8_slope,Setup_ema21_slope,Setup_ema50_slope,Setup_atr14,Setup_range_position,Setup_extension_from_ema8_pct,Setup_rs_60d,Setup_benchmark_symbol,regime_symbols,regime_ema_span,regime_SPY_close,regime_SPY_ema50,regime_SPY_above_ema50,regime_QQQ_close,regime_QQQ_ema50,regime_QQQ_above_ema50
SLV,debit,pullback,bull_continuation,7,watchlist,NO,SETUP_REJECT,watchlist setup; below option evaluation threshold,close_above_ema21;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,58.22959899902344,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.024593079533791157,0.01889749549082174,0.9962930141666273,0.8188036640734535,-0.016638262475165755,0.0035574795749900856,0.8618835368018867,0.03208972279170268,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,watchlist setup; below option evaluation threshold,,,SETUP_REJECT,False,watchlist setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,59.32999258353984,pullback,bull_continuation,7.0,watchlist,ema8_above_ema21;ema21_above_ema50;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,58.41999816894531,58.724998474121094,57.79999923706055,58.22959899902344,60.720001220703125,59.66164415842719,59.32999258353984,58.80947878407758,66.27842384738511,-0.4091557598296447,-0.11003935845163682,-0.023668562655274172,1.8685716901506697,0.46443255815871626,-0.024593079533791157,-0.038142998146701856,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SLV,credit,pullup,bear_ema21_rejection,11,strong_setup,NO,RISK_REJECT,credit/width<20.0% (credit_width=12.6%),ema8_below_ema21;ema21_below_ema50;high_near_ema8;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,58.22959899902344,2026-12-18,99,75.0,71.0,4.0,0.5049999999999999,0.45999999999999996,0.04499999999999993,91.71412309739151,excellent,0.12624999999999997,0.5357369317402405,-0.030736931740240614,0.8042233515466708,0.1444921316165951,,0.022573363431151364,0.0233918128654971,61,907,88,19233,0.024593079533791157,0.01889749549082174,0.5012629107265175,0.3237735606333437,-0.016638262475165755,0.0035574795749900856,0.8618835368018867,0.03208972279170268,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",0.25249999999999995,1.0099999999999998,credit/width<20.0% (credit_width=12.6%),SELL credit call spread near mid on pullup day (trend down).,TP: buy back at 50% max profit (spread≈0.25); SL: buy back if spread≥1.01 OR close>EMA21 (≈59.33); Time-stop: exit by 21 days.,,False,credit/width<20.0% (credit_width=12.6%),2026-12-18,0.27123287671232876,0.045,SLV261218C00075000,SLV261218C00071000,1.69,1.73,1.77,1.71,"mid=avg(bid,ask)",True,0.5210008837890624,0.5210008837890624,2.19,2.24,2.24,2.215,"mid=avg(bid,ask)",True,0.5046436254882812,0.5046436254882812,0.4264646435132192,0.5128222546386718,1.8200867040068083,2.355823635747049,-0.7521147628813616,-1.0234521415604965,0.22599102335291965,0.019029243562932577,9.117796892721355,-9.26728167587337,-0.5766101086420324,-0.8394286234807972,0.2821014344712578,0.02207564314066265,10.24538034254582,-10.164233028602496,0.056110411118338144,0.003046399577730074,1.1275834498244652,-0.8969513527291255,71.505,0.5049999999999999,3.495,0.5,0.5,2.0,21,59.32999258353984,pullup,bear_ema21_rejection,11.0,strong_setup,close_below_ema21;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema21;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,ema8_below_ema21;ema21_below_ema50;high_near_ema8;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,58.41999816894531,58.724998474121094,57.79999923706055,58.22959899902344,60.720001220703125,59.66164415842719,59.32999258353984,58.80947878407758,66.27842384738511,-0.4091557598296447,-0.11003935845163682,-0.023668562655274172,1.8685716901506697,0.46443255815871626,0.024593079533791157,-0.038142998146701856,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SMCI,debit,pullback,bull_ema8_pullback,14,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema8_slope_positive;low_near_ema21;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,38.29499816894531,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.003308522378974364,0.036088229594215794,0.32060871999892293,0.41050421129331843,0.032588887971567226,0.035830973082647266,0.3585892361767738,0.05388600076264065,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,36.91299948271434,pullback,bull_ema8_pullback,14.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema21_slope_positive;low_near_ema8;recent_2_5_day_pullback;relative_strength_positive;atr_pullback_controlled,ema8_slope_positive;low_near_ema21;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,37.904998779296875,39.2599983215332,37.760101318359375,38.29499816894531,38.93000030517578,38.42169802739005,36.91299948271434,34.538931822607324,32.16911016208394,-0.03619995955564548,0.13819986862309008,0.15330883046277677,2.0635643005371094,0.3566223877066754,-0.003308522378974364,0.2857509632457834,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SMCI,credit,pullup,bear_failed_reclaim,4,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,38.29499816894531,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.003308522378974364,0.036088229594215794,0.4062389981862731,1.1373519294785146,0.032588887971567226,0.035830973082647266,0.3585892361767738,0.05388600076264065,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,36.91299948271434,pullup,bear_failed_reclaim,4.0,near_miss,ema8_slope_negative;recent_2_5_day_bounce;close_lower_half_range;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,37.904998779296875,39.2599983215332,37.760101318359375,38.29499816894531,38.93000030517578,38.42169802739005,36.91299948271434,34.538931822607324,32.16911016208394,-0.03619995955564548,0.13819986862309008,0.15330883046277677,2.0635643005371094,0.3566223877066754,0.003308522378974364,0.2857509632457834,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SMH,debit,pullback,bull_ema8_pullback,16,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema21_above_ema50;reclaimed_ema8;volume_above_20d_average,564.5349731445312,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.000630463631795972,0.0007958864796475415,0.512212622556875,0.5054650127716055,0.023121187812783495,-0.01708466914339657,0.5008413484604138,0.024515769748970687,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,564.0856673921173,pullback,bull_ema8_pullback,16.0,strong_setup,close_above_ema21;ema8_above_ema21;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,ema21_above_ema50;reclaimed_ema8;volume_above_20d_average,561.3900146484375,565.1400146484375,557.0900268554688,564.5349731445312,574.2899780273438,564.1790543750867,564.0856673921173,566.9801059294168,509.55662298846295,0.1016910769842525,0.04493057524132382,-0.09980133815861336,13.840009416852679,0.924839450758581,0.000630463631795972,-0.0831703170164727,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SMH,credit,pullup,bear_breakdown_retest,10,valid_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=4, oi=1803)",close_below_ema21;ema8_below_ema21;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,564.5349731445312,2026-12-18,99,,650.0,,,,,,,,,,,,,0.0893470790378006,,4,1803,0,0,0.000630463631795972,0.0007958864796475415,0.06943349851920276,0.07618110830447229,0.023121187812783495,-0.01708466914339657,0.5008413484604138,0.024515769748970687,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=4, oi=1803)",,,,False,"short leg illiquid (vol=4, oi=1803)",2026-12-18,0.27123287671232876,0.045,,SMH261218C00650000,,,,,,False,,,13.9,15.2,14.45,14.55,"mid=avg(bid,ask)",True,0.36225002990722655,,0.48749737283921324,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,564.0856673921173,pullup,bear_breakdown_retest,10.0,valid_setup,ema21_below_ema50;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,561.3900146484375,565.1400146484375,557.0900268554688,564.5349731445312,574.2899780273438,564.1790543750867,564.0856673921173,566.9801059294168,509.55662298846295,0.1016910769842525,0.04493057524132382,-0.09980133815861336,13.840009416852679,0.924839450758581,-0.000630463631795972,-0.0831703170164727,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SNAP,debit,pullback,bull_ema8_pullback,13,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema8_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,5.434999942779541,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.001867513438236102,0.010581107934872101,0.7122229704657259,0.5028472510049372,-0.030139185184005712,0.06281013215850517,0.4630130838122097,0.05945589777633955,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,5.377491621758967,pullback,bull_ema8_pullback,13.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema21_slope_positive;recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,ema8_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,5.239999771118164,5.46999979019165,5.215000152587891,5.434999942779541,5.309999942779541,5.445149878209494,5.377491621758967,5.235691930436216,5.113995095649247,-0.0028999815514145766,0.005750832102056513,0.008135020911972823,0.3231428010123117,0.8627455013622602,-0.001867513438236102,-0.003739110617253183,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SNAP,credit,pullup,bear_failed_reclaim,9,valid_setup,NO,LIQUIDITY_REJECT,long leg bid/ask too wide (28.6%>15.0%),close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema21_slope_negative;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,5.434999942779541,2027-01-15,127,12.0,8.0,4.0,,,,,,,,,,,,0.08000000000000007,0.28571428571428575,125,23344,50,47173,0.001867513438236102,0.010581107934872101,0.0769007135678364,0.28627643302862515,-0.030139185184005712,0.06281013215850517,0.4630136410964598,0.05945589777633955,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,long leg bid/ask too wide (28.6%>15.0%),,,,False,long leg bid/ask too wide (28.6%>15.0%),2027-01-15,0.34794520547945207,0.045,SNAP270115C00012000,SNAP270115C00008000,0.06,0.08,0.06,0.07,"mid=avg(bid,ask)",True,0.7929708203125,,0.24,0.26,0.25,0.25,"mid=avg(bid,ask)",True,0.6953155468750001,,0.6514636387315007,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,5.377491621758967,pullup,bear_failed_reclaim,9.0,valid_setup,ema8_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema21_slope_negative;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,5.239999771118164,5.46999979019165,5.215000152587891,5.434999942779541,5.309999942779541,5.445149878209494,5.377491621758967,5.235691930436216,5.113995095649247,-0.0028999815514145766,0.005750832102056513,0.008135020911972823,0.3231428010123117,0.8627455013622602,0.001867513438236102,-0.003739110617253183,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SNOW,debit,pullback,bull_ema21_pullback,17,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,low_near_ema8;close_upper_half_range;volume_above_20d_average,332.7449951171875,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.0028067636063825877,0.022989889824464087,0.37049531189103607,0.004642166395736707,0.085559768944804,0.01907745323728649,0.41487758430442545,0.05516728902455431,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,325.0952243398015,pullback,bull_ema21_pullback,17.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;atr_pullback_controlled,low_near_ema8;close_upper_half_range;volume_above_20d_average,329.70001220703125,341.45001220703125,325.010009765625,332.7449951171875,331.4800109863281,331.8110585746866,325.0952243398015,301.0993731157328,230.80565656897858,0.26683901214317984,0.7649770777385925,1.2916580408756886,18.356639317103795,0.47049782255998635,0.0028067636063825877,0.426368188261952,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SNOW,credit,pullup,bear_breakdown_retest,3,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,332.7449951171875,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.0028067636063825877,0.022989889824464087,0.5250935896182004,0.8909467351134999,0.085559768944804,0.01907745323728649,0.41487758430442545,0.05516728902455431,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,325.0952243398015,pullup,bear_breakdown_retest,3.0,reject,recent_2_5_day_bounce;close_lower_half_range;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,329.70001220703125,341.45001220703125,325.010009765625,332.7449951171875,331.4800109863281,331.8110585746866,325.0952243398015,301.0993731157328,230.80565656897858,0.26683901214317984,0.7649770777385925,1.2916580408756886,18.356639317103795,0.47049782255998635,-0.0028067636063825877,0.426368188261952,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SO,debit,pullback,bull_ema8_pullback,3,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,87.7699966430664,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.008161571905088087,0.022892035574148855,0.5358677873005782,1.5030320865368731,-0.00852589586009389,-0.033722455486682956,0.27872052944376957,0.015230570111709495,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,89.77923052856241,pullback,bull_ema8_pullback,3.0,reject,low_near_ema8;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,88.91999816894531,89.04499816894531,87.7699966430664,87.7699966430664,88.33999633789062,88.48633778177813,89.77923052856241,91.67696555320299,94.15098501118473,-0.20466889677477695,-0.20092338854961156,-0.15946811878109202,1.3367870875767298,0.0,-0.008161571905088087,-0.020063190529750696,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SO,credit,pullup,bear_ema8_rejection,19,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=10, oi=400)",recent_2_5_day_bounce;volume_above_20d_average,87.7699966430664,2026-12-18,99,,95.0,,,,,,,,,,,,,0.18181818181818177,,10,400,0,0,0.008161571905088087,0.022892035574148855,0.4179127643878543,0.5492515348484406,-0.00852589586009389,-0.033722455486682956,0.27872052944376957,0.015230570111709495,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=10, oi=400)",,,,False,"short leg illiquid (vol=10, oi=400)",2026-12-18,0.27123287671232876,0.045,,SO261218C00095000,,,,,,False,,,1.0,1.2,1.01,1.1,"mid=avg(bid,ask)",True,0.19715158325195312,,0.16562508778874693,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,89.77923052856241,pullup,bear_ema8_rejection,19.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,recent_2_5_day_bounce;volume_above_20d_average,88.91999816894531,89.04499816894531,87.7699966430664,87.7699966430664,88.33999633789062,88.48633778177813,89.77923052856241,91.67696555320299,94.15098501118473,-0.20466889677477695,-0.20092338854961156,-0.15946811878109202,1.3367870875767298,0.0,0.008161571905088087,-0.020063190529750696,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SOUN,debit,pullback,bull_ema8_reclaim,2,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,6.440000057220459,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.03723935246736539,0.06180661122543512,1.1739959670998683,1.6902010622225627,-0.052558576119601574,-0.11211193608012981,0.4711366012382553,0.04759205011765809,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,6.838034637048864,pullback,bull_ema8_reclaim,2.0,reject,close_upper_half_range;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,6.349999904632568,6.499899864196777,6.320000171661377,6.440000057220459,6.480000019073486,6.679821489241145,6.838034637048864,6.913906128078442,7.354309463201436,-0.06852040914876678,-0.03980345798284102,-0.01934310493297886,0.30649280548095703,0.6670377468014218,-0.03723935246736539,-0.07699678318496694,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SOUN,credit,pullup,bear_ema8_rejection,12,strong_setup,NO,LIQUIDITY_REJECT,long leg bid/ask too wide (23.5%>15.0%),high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,6.440000057220459,2027-01-15,127,14.0,9.0,5.0,,,,,,,,,,,,0.06185567010309284,0.2352941176470589,86,4659,4,1170,0.03723935246736539,0.06180661122543512,0.5870337633603816,1.103238858483076,-0.052558576119601574,-0.11211193608012981,0.4711366012382553,0.04759205011765809,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,long leg bid/ask too wide (23.5%>15.0%),,,,False,long leg bid/ask too wide (23.5%>15.0%),2027-01-15,0.34794520547945207,0.045,SOUN270115C00014000,SOUN270115C00009000,0.15,0.19,0.17,0.16999999999999998,"mid=avg(bid,ask)",True,0.914063359375,,0.47,0.5,0.49,0.485,"mid=avg(bid,ask)",True,0.78711150390625,,0.6151042734709752,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,6.838034637048864,pullup,bear_ema8_rejection,12.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;relative_weakness_negative;atr_bounce_controlled,high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,6.349999904632568,6.499899864196777,6.320000171661377,6.440000057220459,6.480000019073486,6.679821489241145,6.838034637048864,6.913906128078442,7.354309463201436,-0.06852040914876678,-0.03980345798284102,-0.01934310493297886,0.30649280548095703,0.6670377468014218,0.03723935246736539,-0.07699678318496694,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SOXL,debit,pullback,bull_breakout_pullback,7,watchlist,NO,SETUP_REJECT,watchlist setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,118.43890380859375,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.0048712096931718815,0.028856858246118257,0.45878314340310106,0.8842857029067073,0.11125988722841518,-0.14924418403252238,0.677039341605912,0.07926642786505797,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,watchlist setup; below option evaluation threshold,,,SETUP_REJECT,False,watchlist setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,121.85667846662398,pullback,bull_breakout_pullback,7.0,watchlist,ema50_above_ema200;ema8_slope_positive;recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,116.3499984741211,119.31999969482422,113.55480194091797,118.43890380859375,125.87000274658203,117.86196307231268,121.85667846662398,137.08493734301697,121.2021666147509,0.16484021036603735,-0.3417774658030197,-0.7610625932417747,9.388228825160436,0.8471698762399822,0.0048712096931718815,-0.5209397942824419,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
